scenario_id,allocation_method_id,model_id,policy_id,store_id,item_id,forecast_total_units,uncertainty_std_28,target_order_quantity,unit_purchase_cost,allocated_order_quantity,served_units,shortage_units,leftover_units,stockout_occurred,holding_cost_units,shortage_cost_units,operational_cost_units,purchase_spend,budget_limit,capacity_limit,target_coverage_percent
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_024,48.9517,143.1361,188,0.6,188,0.0,0.0,188.0,0,188.0,0.0,188.0,112.8,4175.23584,3338,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_025,37.7439,8.9134,47,1.728,18,18.0,23.0,0.0,1,0.0,115.0,115.0,31.104,4175.23584,3338,38.297872340425535
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_026,59.7591,8.5001,68,1.188,68,58.0,0.0,10.0,0,10.0,0.0,10.0,80.78399999999999,4175.23584,3338,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_027,25.8061,9.9898,36,1.2,14,14.0,1.0,0.0,1,0.0,5.0,5.0,16.8,4175.23584,3338,38.88888888888889
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_028,45.2696,7.0564,53,2.328,21,21.0,17.0,0.0,1,0.0,85.0,85.0,48.888,4175.23584,3338,39.62264150943396
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_029,35.37,10.9493,46,0.96,18,18.0,8.0,0.0,1,0.0,40.0,40.0,17.28,4175.23584,3338,39.130434782608695
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_030,239.1191,103.5872,340,0.888,340,205.0,0.0,135.0,0,135.0,0.0,135.0,301.92,4175.23584,3338,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_031,33.3034,6.8015,40,2.808,16,16.0,13.0,0.0,1,0.0,65.0,65.0,44.928,4175.23584,3338,40.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_032,39.7545,9.3944,49,1.788,19,19.0,8.0,0.0,1,0.0,40.0,40.0,33.972,4175.23584,3338,38.775510204081634
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_033,11.7941,5.3869,18,1.5,7,7.0,3.0,0.0,1,0.0,15.0,15.0,10.5,4175.23584,3338,38.88888888888889
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_034,50.9913,11.788,63,1.536,63,63.0,6.0,0.0,1,0.0,30.0,30.0,96.768,4175.23584,3338,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_035,35.4548,6.7218,42,2.508,16,16.0,12.0,0.0,1,0.0,60.0,60.0,40.12799999999999,4175.23584,3338,38.095238095238095
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_036,20.5981,10.9639,32,1.728,12,12.0,7.0,0.0,1,0.0,35.0,35.0,20.736,4175.23584,3338,37.5
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_037,176.2754,84.8492,259,1.536,259,197.0,0.0,62.0,0,62.0,0.0,62.0,397.824,4175.23584,3338,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_038,19.544,7.2221,27,2.988,10,10.0,15.0,0.0,1,0.0,75.0,75.0,29.88,4175.23584,3338,37.03703703703704
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_039,166.3572,66.6762,231,2.3879999999999995,231,173.0,0.0,58.0,0,58.0,0.0,58.0,551.6279999999999,4175.23584,3338,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_040,27.014,13.0333,40,1.536,16,16.0,9.0,0.0,1,0.0,45.0,45.0,24.576,4175.23584,3338,40.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_041,106.9998,33.85,140,1.788,140,139.0,0.0,1.0,0,1.0,0.0,1.0,250.32,4175.23584,3338,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_042,90.0984,15.0905,105,1.008,105,87.0,0.0,18.0,0,18.0,0.0,18.0,105.84,4175.23584,3338,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_043,46.7816,23.7351,70,1.536,70,46.0,0.0,24.0,0,24.0,0.0,24.0,107.52,4175.23584,3338,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_044,21.8368,6.9995,29,1.728,11,11.0,3.0,0.0,1,0.0,15.0,15.0,19.008,4175.23584,3338,37.93103448275862
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_045,11.0246,3.5572,15,2.3879999999999995,6,6.0,1.0,0.0,1,0.0,5.0,5.0,14.327999999999996,4175.23584,3338,40.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_046,42.4949,15.8125,58,1.188,58,40.0,0.0,18.0,0,18.0,0.0,18.0,68.904,4175.23584,3338,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_047,48.4799,13.5191,62,0.6,62,29.0,0.0,33.0,0,33.0,0.0,33.0,37.2,4175.23584,3338,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_048,45.583,10.435,56,0.8999999999999999,22,22.0,24.0,0.0,1,0.0,120.0,120.0,19.8,4175.23584,3338,39.285714285714285
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_049,25.7006,7.0331,33,2.844,13,13.0,11.0,0.0,1,0.0,55.0,55.0,36.972,4175.23584,3338,39.39393939393939
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_050,11.572,4.1519,16,1.344,6,2.0,0.0,4.0,0,4.0,0.0,4.0,8.064,4175.23584,3338,37.5
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_001,15.0125,9.973,25,1.5,20,5.0,0.0,15.0,0,15.0,0.0,15.0,30.0,4175.23584,3338,80.0
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_002,33.0824,33.4861,66,1.5288,53,37.0,0.0,16.0,0,16.0,0.0,16.0,81.0264,4175.23584,3338,80.3030303030303
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_003,22.6687,16.7706,39,2.184,31,15.0,0.0,16.0,0,16.0,0.0,16.0,67.704,4175.23584,3338,79.48717948717949
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_004,26.5785,7.0569,34,3.588,27,24.0,0.0,3.0,0,3.0,0.0,3.0,96.876,4175.23584,3338,79.41176470588235
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_005,14.7079,5.6627,21,1.368,17,16.0,0.0,1.0,0,1.0,0.0,1.0,23.256,4175.23584,3338,80.95238095238095
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_006,13.4888,4.9844,19,4.728,15,11.0,0.0,4.0,0,4.0,0.0,4.0,70.92,4175.23584,3338,78.94736842105263
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_007,151.4111,68.4641,218,0.15,178,52.0,0.0,126.0,0,126.0,0.0,126.0,26.7,4175.23584,3338,81.65137614678899
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_008,37.6984,101.1057,136,0.444,110,50.0,0.0,60.0,0,60.0,0.0,60.0,48.84,4175.23584,3338,80.88235294117648
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_009,14.8417,7.5833,23,1.368,19,10.0,0.0,9.0,0,9.0,0.0,9.0,25.992,4175.23584,3338,82.6086956521739
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_010,24.1869,5.801,30,1.704,24,18.0,0.0,6.0,0,6.0,0.0,6.0,40.896,4175.23584,3338,80.0
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_011,77.5664,24.3011,102,1.188,82,41.0,0.0,41.0,0,41.0,0.0,41.0,97.416,4175.23584,3338,80.3921568627451
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_012,60.672,18.0803,79,1.608,63,56.0,0.0,7.0,0,7.0,0.0,7.0,101.304,4175.23584,3338,79.74683544303798
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_013,78.9084,30.4405,109,1.548,88,88.0,6.0,0.0,1,0.0,30.0,30.0,136.224,4175.23584,3338,80.73394495412845
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_014,24.1603,13.0318,37,1.188,30,30.0,1.0,0.0,1,0.0,5.0,5.0,35.64,4175.23584,3338,81.08108108108108
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_015,49.3666,41.5996,90,1.068,73,41.0,0.0,32.0,0,32.0,0.0,32.0,77.964,4175.23584,3338,81.11111111111111
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_016,73.5464,25.3541,99,1.788,79,79.0,15.0,0.0,1,0.0,75.0,75.0,141.252,4175.23584,3338,79.7979797979798
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_017,4.6592,2.4302,8,1.188,7,3.0,0.0,4.0,0,4.0,0.0,4.0,8.315999999999999,4175.23584,3338,87.5
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_018,39.9882,15.9651,56,2.724,44,44.0,8.0,0.0,1,0.0,40.0,40.0,119.856,4175.23584,3338,78.57142857142857
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_019,30.6453,7.063,38,1.188,31,31.0,40.0,0.0,1,0.0,200.0,200.0,36.828,4175.23584,3338,81.57894736842105
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_020,291.9417,135.8334,424,0.5639999999999998,341,284.0,0.0,57.0,0,57.0,0.0,57.0,192.324,4175.23584,3338,80.4245283018868
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_021,36.1377,9.9041,46,1.488,36,36.0,5.0,0.0,1,0.0,25.0,25.0,53.568,4175.23584,3338,78.26086956521739
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_022,6.5359,3.4998,10,1.188,9,9.0,1.0,0.0,1,0.0,5.0,5.0,10.692,4175.23584,3338,90.0
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_023,47.4286,7.8386,56,2.3879999999999995,44,44.0,6.0,0.0,1,0.0,30.0,30.0,105.07199999999996,4175.23584,3338,78.57142857142857
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_024,48.9517,143.1361,188,0.6,151,0.0,0.0,151.0,0,151.0,0.0,151.0,90.6,4175.23584,3338,80.31914893617021
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_025,37.7439,8.9134,47,1.728,37,37.0,4.0,0.0,1,0.0,20.0,20.0,63.936,4175.23584,3338,78.72340425531915
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_026,59.7591,8.5001,68,1.188,55,55.0,3.0,0.0,1,0.0,15.0,15.0,65.34,4175.23584,3338,80.88235294117648
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_027,25.8061,9.9898,36,1.2,29,15.0,0.0,14.0,0,14.0,0.0,14.0,34.8,4175.23584,3338,80.55555555555556
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_028,45.2696,7.0564,53,2.328,42,38.0,0.0,4.0,0,4.0,0.0,4.0,97.776,4175.23584,3338,79.24528301886792
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_029,35.37,10.9493,46,0.96,37,26.0,0.0,11.0,0,11.0,0.0,11.0,35.52,4175.23584,3338,80.43478260869566
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_030,239.1191,103.5872,340,0.888,273,205.0,0.0,68.0,0,68.0,0.0,68.0,242.424,4175.23584,3338,80.29411764705883
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_031,33.3034,6.8015,40,2.808,32,29.0,0.0,3.0,0,3.0,0.0,3.0,89.856,4175.23584,3338,80.0
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_032,39.7545,9.3944,49,1.788,39,27.0,0.0,12.0,0,12.0,0.0,12.0,69.732,4175.23584,3338,79.59183673469387
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_033,11.7941,5.3869,18,1.5,14,10.0,0.0,4.0,0,4.0,0.0,4.0,21.0,4175.23584,3338,77.77777777777779
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_034,50.9913,11.788,63,1.536,50,50.0,19.0,0.0,1,0.0,95.0,95.0,76.8,4175.23584,3338,79.36507936507937
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_035,35.4548,6.7218,42,2.508,33,28.0,0.0,5.0,0,5.0,0.0,5.0,82.76399999999998,4175.23584,3338,78.57142857142857
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_036,20.5981,10.9639,32,1.728,25,19.0,0.0,6.0,0,6.0,0.0,6.0,43.2,4175.23584,3338,78.125
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_037,176.2754,84.8492,259,1.536,208,197.0,0.0,11.0,0,11.0,0.0,11.0,319.488,4175.23584,3338,80.3088803088803
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_038,19.544,7.2221,27,2.988,21,21.0,4.0,0.0,1,0.0,20.0,20.0,62.748,4175.23584,3338,77.77777777777779
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_039,166.3572,66.6762,231,2.3879999999999995,185,173.0,0.0,12.0,0,12.0,0.0,12.0,441.7799999999999,4175.23584,3338,80.08658008658008
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_040,27.014,13.0333,40,1.536,32,25.0,0.0,7.0,0,7.0,0.0,7.0,49.152,4175.23584,3338,80.0
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_041,106.9998,33.85,140,1.788,112,112.0,27.0,0.0,1,0.0,135.0,135.0,200.256,4175.23584,3338,80.0
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_042,90.0984,15.0905,105,1.008,85,85.0,2.0,0.0,1,0.0,10.0,10.0,85.68,4175.23584,3338,80.95238095238095
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_043,46.7816,23.7351,70,1.536,57,46.0,0.0,11.0,0,11.0,0.0,11.0,87.552,4175.23584,3338,81.42857142857143
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_044,21.8368,6.9995,29,1.728,23,14.0,0.0,9.0,0,9.0,0.0,9.0,39.744,4175.23584,3338,79.3103448275862
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_045,11.0246,3.5572,15,2.3879999999999995,12,7.0,0.0,5.0,0,5.0,0.0,5.0,28.65599999999999,4175.23584,3338,80.0
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_046,42.4949,15.8125,58,1.188,47,40.0,0.0,7.0,0,7.0,0.0,7.0,55.836,4175.23584,3338,81.03448275862068
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_047,48.4799,13.5191,62,0.6,50,29.0,0.0,21.0,0,21.0,0.0,21.0,30.0,4175.23584,3338,80.64516129032258
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_048,45.583,10.435,56,0.8999999999999999,45,45.0,1.0,0.0,1,0.0,5.0,5.0,40.49999999999999,4175.23584,3338,80.35714285714286
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_049,25.7006,7.0331,33,2.844,26,24.0,0.0,2.0,0,2.0,0.0,2.0,73.944,4175.23584,3338,78.78787878787878
balanced,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_050,11.572,4.1519,16,1.344,13,2.0,0.0,11.0,0,11.0,0.0,11.0,17.471999999999998,4175.23584,3338,81.25
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_001,12.4848,0.876,14,1.3188,5,2.0,0.0,3.0,0,3.0,0.0,3.0,6.593999999999999,2109.72672,1892,35.714285714285715
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_002,30.1181,12.695,43,1.536,43,28.0,0.0,15.0,0,15.0,0.0,15.0,66.048,2109.72672,1892,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_003,12.2353,9.1022,22,2.184,8,8.0,0.0,0.0,0,0.0,0.0,0.0,17.471999999999998,2109.72672,1892,36.36363636363637
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_004,6.2704,1.8893,9,3.588,3,3.0,0.0,0.0,0,0.0,0.0,0.0,10.764,2109.72672,1892,33.33333333333333
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_005,39.0749,9.4408,49,1.368,49,35.0,0.0,14.0,0,14.0,0.0,14.0,67.032,2109.72672,1892,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_006,19.1576,7.2673,27,4.728,10,10.0,8.0,0.0,1,0.0,40.0,40.0,47.28,2109.72672,1892,37.03703703703704
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_007,89.1807,74.4041,162,0.15,162,43.0,0.0,119.0,0,119.0,0.0,119.0,24.3,2109.72672,1892,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_008,33.5845,170.4077,199,0.444,199,51.0,0.0,148.0,0,148.0,0.0,148.0,88.356,2109.72672,1892,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_009,12.768,9.3851,22,1.368,8,7.0,0.0,1.0,0,1.0,0.0,1.0,10.944,2109.72672,1892,36.36363636363637
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_010,11.4154,3.9332,16,1.704,6,6.0,2.0,0.0,1,0.0,10.0,10.0,10.224,2109.72672,1892,37.5
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_011,13.7505,5.3781,19,1.1279999999999997,7,7.0,4.0,0.0,1,0.0,20.0,20.0,7.895999999999997,2109.72672,1892,36.84210526315789
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_012,18.6882,8.6062,28,1.608,11,4.0,0.0,7.0,0,7.0,0.0,7.0,17.688000000000002,2109.72672,1892,39.285714285714285
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_013,10.9037,6.6475,18,1.548,7,7.0,3.0,0.0,1,0.0,15.0,15.0,10.836,2109.72672,1892,38.88888888888889
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_014,11.745,3.4233,16,1.188,6,4.0,0.0,2.0,0,2.0,0.0,2.0,7.128,2109.72672,1892,37.5
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_015,33.3698,8.4129,42,1.068,42,39.0,0.0,3.0,0,3.0,0.0,3.0,44.856,2109.72672,1892,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_016,9.9102,4.7787,15,1.788,6,6.0,6.0,0.0,1,0.0,30.0,30.0,10.728,2109.72672,1892,40.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_017,4.7261,4.2624,9,1.188,3,3.0,2.0,0.0,1,0.0,10.0,10.0,3.564,2109.72672,1892,33.33333333333333
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_018,15.0261,5.2788,21,2.724,8,8.0,2.0,0.0,1,0.0,10.0,10.0,21.792,2109.72672,1892,38.095238095238095
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_019,13.3385,2.9551,17,0.7128,6,6.0,9.0,0.0,1,0.0,45.0,45.0,4.2768,2109.72672,1892,35.294117647058826
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_020,75.2181,42.4094,117,0.5639999999999998,117,64.0,0.0,53.0,0,53.0,0.0,53.0,65.98799999999999,2109.72672,1892,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_021,33.2982,20.2748,53,1.4292,53,18.0,0.0,35.0,0,35.0,0.0,35.0,75.7476,2109.72672,1892,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_022,8.0002,7.2243,15,1.188,6,6.0,4.0,0.0,1,0.0,20.0,20.0,7.128,2109.72672,1892,40.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_023,32.3779,8.7578,41,2.3879999999999995,41,21.0,0.0,20.0,0,20.0,0.0,20.0,97.90799999999996,2109.72672,1892,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_024,30.4235,31.387,61,0.6,61,0.0,0.0,61.0,0,61.0,0.0,61.0,36.6,2109.72672,1892,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_025,26.6016,10.6661,37,1.602,37,35.0,0.0,2.0,0,2.0,0.0,2.0,59.274,2109.72672,1892,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_026,24.6961,10.0222,35,1.188,25,25.0,10.0,0.0,1,0.0,50.0,50.0,29.7,2109.72672,1892,71.42857142857143
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_027,20.9509,7.7882,29,1.2,11,11.0,4.0,0.0,1,0.0,20.0,20.0,13.2,2109.72672,1892,37.93103448275862
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_028,19.2797,5.7703,25,2.328,10,10.0,11.0,0.0,1,0.0,55.0,55.0,23.28,2109.72672,1892,40.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_029,35.0279,11.4322,47,0.8999999999999999,47,13.0,0.0,34.0,0,34.0,0.0,34.0,42.3,2109.72672,1892,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_030,250.7965,106.2159,354,0.75,354,332.0,0.0,22.0,0,22.0,0.0,22.0,265.5,2109.72672,1892,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_031,17.9711,5.7215,24,2.808,9,9.0,21.0,0.0,1,0.0,105.0,105.0,25.272,2109.72672,1892,37.5
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_032,42.8635,7.715,51,1.788,51,31.0,0.0,20.0,0,20.0,0.0,20.0,91.188,2109.72672,1892,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_033,10.9755,4.4757,16,1.5,6,6.0,1.0,0.0,1,0.0,5.0,5.0,9.0,2109.72672,1892,37.5
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_034,27.3078,17.6247,45,1.536,45,34.0,0.0,11.0,0,11.0,0.0,11.0,69.12,2109.72672,1892,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_035,21.8455,5.6037,28,2.508,11,11.0,0.0,0.0,0,0.0,0.0,0.0,27.588,2109.72672,1892,39.285714285714285
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_036,7.9112,2.7791,11,1.728,4,2.0,0.0,2.0,0,2.0,0.0,2.0,6.912,2109.72672,1892,36.36363636363637
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_037,34.9836,17.5537,52,1.536,52,32.0,0.0,20.0,0,20.0,0.0,20.0,79.872,2109.72672,1892,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_038,9.0136,3.4454,13,2.988,5,4.0,0.0,1.0,0,1.0,0.0,1.0,14.94,2109.72672,1892,38.46153846153847
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_039,32.618,14.2686,47,2.3879999999999995,47,41.0,0.0,6.0,0,6.0,0.0,6.0,112.23599999999998,2109.72672,1892,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_040,12.5218,3.8441,17,1.536,6,3.0,0.0,3.0,0,3.0,0.0,3.0,9.216,2109.72672,1892,35.294117647058826
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_041,40.0583,11.4145,52,1.788,52,48.0,0.0,4.0,0,4.0,0.0,4.0,92.976,2109.72672,1892,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_042,81.0437,30.4448,111,1.008,111,96.0,0.0,15.0,0,15.0,0.0,15.0,111.888,2109.72672,1892,100.0
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_043,11.2191,3.9742,16,1.536,6,6.0,1.0,0.0,1,0.0,5.0,5.0,9.216,2109.72672,1892,37.5
balanced,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_044,15.5048,4.0499,20,1.728,8,5.0,0.0,3.0,0,3.0,0.0,3.0,13.824,2109.72672,1892,40.0
